episode,cue_index,turn_index,start,end,speaker,dialogue,confidence,basis,notes,language,english_subtitle,speaker_candidates
S02E02,105,1,"00:05:59,735","00:06:02,540",DANIEL MOLLOY,Thank you! Five months of anxiety,uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,106,1,"00:06:02,590","00:06:05,460",DANIEL MOLLOY,"producing choices and not one ""bonjour""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,107,1,"00:06:05,510","00:06:09,020",DANIEL MOLLOY,"or ""prépare-toi à mourir"".",uncertain,best contextual candidate from text-only sources,recognition_margin=0.42; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,107,2,"00:06:05,510","00:06:09,020",LOUIS DE POINTE DU LAC,Custom and practice.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.16; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E02,108,1,"00:06:09,070","00:06:12,080",DANIEL MOLLOY,A true Parisian vampire is a prideful monster.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,109,1,"00:06:12,130","00:06:14,840",DANIEL MOLLOY,They lived two kilometers from our theater in Pigalle.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.67; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,110,1,"00:06:14,870","00:06:16,720",DANIEL MOLLOY,I had endured hundreds of nights,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,111,1,"00:06:16,770","00:06:17,900",DANIEL MOLLOY,in the theater with Lestat.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,112,1,"00:06:17,930","00:06:19,120",LOUIS DE POINTE DU LAC,I was not seeking more.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,113,1,"00:06:19,170","00:06:21,260",DANIEL MOLLOY,A theater called Theatre Des Vampires.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.36; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,114,1,"00:06:21,310","00:06:25,870",ARMAND,A company that had been in existence for 150 years!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.02; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,115,1,"00:06:25,928","00:06:29,430",DANIEL MOLLOY,77 years and it still feels like a slight.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.01; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,116,1,"00:06:29,480","00:06:31,710",LOUIS DE POINTE DU LAC,Pride.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.59; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,117,1,"00:06:32,440","00:06:34,010",ARMAND,The reports were confounding.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,118,1,"00:06:34,060","00:06:35,700",LOUIS DE POINTE DU LAC,Were they romantic? No.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.45; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,119,1,"00:06:35,750","00:06:37,840",ARMAND,"Who was the master? Neither, it seemed.",uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | DANIEL MOLLOY | SANTIAGO
S02E02,120,1,"00:06:37,890","00:06:39,320",ARMAND,"The male hunted to please her,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,121,1,"00:06:39,360","00:06:42,490",ARMAND,the girl suffered philosophical conversation to please him.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | DANIEL MOLLOY
S02E02,122,1,"00:06:42,540","00:06:45,580",DANIEL MOLLOY,The American vampires appeared to be as dull and plain,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,123,1,"00:06:45,630","00:06:47,590",DANIEL MOLLOY,as their tourists and soldiers were.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.20; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,124,1,"00:06:47,640","00:06:49,110",ARMAND,Rude.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,125,1,"00:06:49,120","00:06:52,550",LOUIS DE POINTE DU LAC,I took up photography as a hobby.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.74; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,126,1,"00:06:52,600","00:06:56,030",DANIEL MOLLOY,Vampires with hobbies! Insanity!,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,127,1,"00:06:56,080","00:06:58,530",LOUIS DE POINTE DU LAC,Killing time when you weren't killing Parisians.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.82; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,128,1,"00:06:58,585","00:07:00,950",LOUIS DE POINTE DU LAC,"Oh, wrestling time to the ground,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.86; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,129,1,"00:07:00,980","00:07:03,120",LOUIS DE POINTE DU LAC,staring it into submission.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.86; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,130,1,"00:07:03,170","00:07:07,600",DANIEL MOLLOY,"Holding it in your hand. ""I was there. This occurred.""",uncertain,best contextual candidate from text-only sources,recognition_margin=0.19; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,131,1,"00:07:07,650","00:07:09,650",LOUIS DE POINTE DU LAC,How's that any different from the photos,uncertain,best contextual candidate from text-only sources,recognition_margin=0.17; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,132,1,"00:07:09,690","00:07:12,090",LOUIS DE POINTE DU LAC,I keep on my phone?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.17; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,132,2,"00:07:09,690","00:07:12,090",ARMAND,It isn't.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,133,1,"00:07:12,140","00:07:14,260",LOUIS DE POINTE DU LAC,It's a human perspective of time.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.16; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,134,1,"00:07:14,935","00:07:16,450",DANIEL MOLLOY,When you have the ability,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,135,1,"00:07:16,500","00:07:18,880",DANIEL MOLLOY,"to stretch a millisecond into an hour,",uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,136,1,"00:07:18,939","00:07:20,790",DANIEL MOLLOY,it's a reduction.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,137,1,"00:07:20,840","00:07:23,670",LOUIS DE POINTE DU LAC,I hadn't come to that conclusion yet.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.32; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,138,1,"00:07:23,720","00:07:26,330",LOUIS DE POINTE DU LAC,I liked taking photographs.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.13; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,139,1,"00:07:26,410","00:07:28,540",LOUIS DE POINTE DU LAC,It took my mind off things.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.85; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,140,1,"00:07:43,300","00:07:44,770",LOUIS DE POINTE DU LAC,What are you looking for,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,141,1,"00:07:44,780","00:07:47,280",LOUIS DE POINTE DU LAC,when you take a picture?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.06; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,141,2,"00:07:44,780","00:07:47,280",DANIEL MOLLOY,I don't know.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.32; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,142,1,"00:07:47,330","00:07:48,780",DANIEL MOLLOY,A surprise maybe.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.37; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,143,1,"00:07:48,800","00:07:52,560",LOUIS DE POINTE DU LAC,Something off. Like a hat that's too small for a head.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.04; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,144,1,"00:07:52,610","00:07:54,940",LOUIS DE POINTE DU LAC,Or someone realizing they forgot to do something,uncertain,best contextual candidate from text-only sources,recognition_margin=1.19; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,145,1,"00:07:54,990","00:07:56,700",LOUIS DE POINTE DU LAC,and they stop.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.19; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,145,2,"00:07:54,990","00:07:56,700",DANIEL MOLLOY,Okay.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.56; no episode audio used,English,,ARMAND | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,146,1,"00:07:56,750","00:07:58,510",LOUIS DE POINTE DU LAC,Then you can get mindful about it.,uncertain,best contextual candidate from text-only sources,recognition_margin=1.35; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,147,1,"00:07:58,560","00:08:00,140",DANIEL MOLLOY,Ask yourself what brought them here?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.73; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,148,1,"00:08:00,190","00:08:02,800",LOUIS DE POINTE DU LAC,What brought you here? Is it coming together random?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.28; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,149,1,"00:08:02,850","00:08:05,500",ARMAND,Choreographed? The metro late for him. The rain...,uncertain,best contextual candidate from text-only sources,recognition_margin=0.22; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,150,1,"00:08:05,540","00:08:07,230",LOUIS DE POINTE DU LAC,Sometimes I want the short answer.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.26; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,151,1,"00:08:09,190","00:08:12,300",LOUIS DE POINTE DU LAC,You listen to their thoughts. You know what's coming.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.04; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,152,1,"00:08:13,900","00:08:15,480",LOUIS DE POINTE DU LAC,You take the picture.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,153,1,"00:08:16,920","00:08:20,780",DANIEL MOLLOY,"Well, if you knew the answer, why did you ask?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.11; no episode audio used,English,,LOUIS DE POINTE DU LAC | ARMAND | SANTIAGO
S02E02,154,1,"00:08:20,830","00:08:23,420",LOUIS DE POINTE DU LAC,"Is the coming together random, choreographed?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.24; no episode audio used,English,,ARMAND | SANTIAGO | CLAUDIA
S02E02,155,1,"00:08:24,860","00:08:26,212",ARMAND,Let a brother primp a bit.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.08; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,156,1,"00:08:26,213","00:08:28,120",LOUIS DE POINTE DU LAC,Let me think I'm deeper than I am.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.34; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,157,1,"00:08:28,175","00:08:30,410",LOUIS DE POINTE DU LAC,Is that how you sell yourself yourself?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.35; no episode audio used,English,,DANIEL MOLLOY | ARMAND | SANTIAGO
S02E02,158,1,"00:08:30,469","00:08:32,950",DANIEL MOLLOY,"I'm just trying to get through nights, sis.",uncertain,best contextual candidate from text-only sources,recognition_margin=1.59; no episode audio used,English,,ARMAND | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,159,1,"00:08:33,000","00:08:35,210",ARMAND,I shortcut it. You caught me.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.12; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | LOUIS DE POINTE DU LAC
S02E02,160,1,"00:08:35,260","00:08:37,000",LOUIS DE POINTE DU LAC,Take the win.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.77; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | ARMAND
S02E02,161,1,"00:08:38,643","00:08:40,590",ARMAND,"Who are you, Louis?",uncertain,best contextual candidate from text-only sources,recognition_margin=0.46; no episode audio used,English,,DANIEL MOLLOY | SANTIAGO | CLAUDIA
S02E02,162,1,"00:08:41,880","00:08:43,240",LOUIS DE POINTE DU LAC,I'm your brother.,high,direct-address response context,,English,,
S02E02,163,1,"00:08:44,300","00:08:46,260",ARMAND,Who are you outside of me?,uncertain,best contextual candidate from text-only sources,recognition_margin=0.05; no episode audio used,English,,DANIEL MOLLOY | LOUIS DE POINTE DU LAC | SANTIAGO
S02E02,164,1,"00:08:49,670","00:08:53,060",DANIEL MOLLOY,I'm the reticent vampire of the Ninth Arrondissement.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.60; no episode audio used,English,,LOUIS DE POINTE DU LAC | SANTIAGO | CLAUDIA
S02E02,165,1,"00:08:53,110","00:08:54,840",LOUIS DE POINTE DU LAC,I walk the night,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,166,1,"00:08:54,890","00:08:56,900",LOUIS DE POINTE DU LAC,capturing disappointment and regret,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
S02E02,167,1,"00:08:56,950","00:08:59,720",LOUIS DE POINTE DU LAC,as only the reticent vampire can.,uncertain,best contextual candidate from text-only sources,recognition_margin=0.25; no episode audio used,English,,ARMAND | DANIEL MOLLOY | SANTIAGO
